"","FishStock","Year","Basis","var","value"
"13519","her.27.nirs","2024","F = Fsq","Catch","6581"
"13520","hke.27.3a46-8abd","2024","F = MAP : FMSY lower","Catch","46722"
"13521","meg.27.7b-k8abd","2024","F = MAP : FMSY lower","Catch","14912"
"13522","hke.27.3a46-8abd","2024","F = MAP : FMSY upper","Catch","102890"
"13523","meg.27.7b-k8abd","2024","F = MAP : FMSY upper","Catch","37722"
"13524","cod.27.7a","2024","F = 0","Catch","0"
"13525","cod.27.7a","2024","FECO x SSB 2024/MSY Btrigger","Catch","1232"
"13526","bss.27.4bc7ad-h","2024","Flim","Catch","3825"
"13527","had.27.46a20","2024","Flim","Catch","241162"
"13528","had.27.7b-k","2024","Flim","Catch","21682"
"13529","her.27.1-24a514a","2024","Flim","Catch","850085"
"13530","her.27.3a47d","2024","Flim","Catch","660285"
"13531","her.27.irls","2024","Flim","Catch","7858"
"13532","her.27.nirs","2024","Flim","Catch","10337"
"13533","mac.27.nea","2024","Flim","Catch","1211810"
"13534","meg.27.7b-k8abd","2024","Flim","Catch","49586"
"13535","pok.27.3a46","2024","Flim","Catch","120526"
"13536","whb.27.1-91214","2024","Flim","Catch","3507330"
"13537","whg.27.47d","2024","Flim","Catch","303741"
"13538","whg.27.7a","2024","Flim","Catch","729"
"13539","her.27.irls","2024","FMSY","Catch","4927"
"13540","whg.27.7a","2024","FMSY = Fpa","Catch","457"
"13541","ank.27.78abd","2024","FMSY lower","Catch","17990"
"13542","cod.27.46a7d20_Northwestern","2024","FMSY lower","Catch","13798"
"13543","cod.27.46a7d20_Viking","2024","FMSY lower","Catch","5680"
"13544","mon.27.78ab","2024","FMSY lower","Catch","24976"
"13545","pok.27.3a46","2024","FMSY lower","Catch","45431"
"13546","whg.27.47d","2024","FMSY lower","Catch","95596"
"13547","whg.27.7a","2024","FMSY lower","Catch","338"
"13548","whg.27.7a","2024","FMSY lower x SSB 2024/MSY Btrigger","Catch","24"
"13549","ank.27.78abd","2024","FMSY upper","Catch","37050"
"13550","cod.27.46a7d20_Northwestern","2024","FMSY upper","Catch","31073"
"13551","cod.27.46a7d20_Viking","2024","FMSY upper","Catch","13740"
"13552","mon.27.78ab","2024","FMSY upper","Catch","38811"
"13553","pok.27.3a46","2024","FMSY upper","Catch","105944"
"13554","whg.27.47d","2024","FMSY upper","Catch","154187"
"13555","whg.27.7a","2024","FMSY upper","Catch","457"
"13556","whg.27.7a","2024","FMSY upper x SSB 2024/MSY Btrigger","Catch","33"
"13557","her.27.irls","2024","FMSY x SSB 2023/MSY Btrigger","Catch","2171"
"13558","cod.27.7e-k","2024","FMSY x SSB 2024/MSY Btrigger","Catch","48"
"13559","whg.27.7a","2024","FMSY x SSB 2024/MSY Btrigger","Catch","33"
"13560","ank.27.78abd","2024","Fpa","Catch","38656"
"13561","bss.27.4bc7ad-h","2024","Fpa","Catch","3132"
"13562","cod.27.46a7d20_Northwestern","2024","Fpa","Catch","50503"
"13563","cod.27.46a7d20_Viking","2024","Fpa","Catch","16765"
"13564","had.27.46a20","2024","Fpa","Catch","149024"
"13565","had.27.7b-k","2024","Fpa","Catch","14210"
"13566","her.27.1-24a514a","2024","Fpa","Catch","487686"
"13567","her.27.3a47d","2024","Fpa","Catch","532166"
"13568","her.27.irls","2024","Fpa","Catch","4927"
"13569","her.27.nirs","2024","Fpa","Catch","8318"
"13570","mac.27.nea","2024","Fpa","Catch","984926"
"13571","meg.27.7b-k8abd","2024","Fpa","Catch","39152"
"13572","mon.27.78ab","2024","Fpa","Catch","38811"
"13573","pok.27.3a46","2024","Fpa","Catch","107702"
"13574","whb.27.1-91214","2024","Fpa","Catch","1529750"
"13575","whg.27.47d","2024","Fpa","Catch","154187"
"13576","whb.27.1-91214","2024","Long-term management strategy : F = Fmgt","Catch","1529750"
"13577","whg.27.7b-ce-k","2024","MSY and precautionary considerations : F = 0","Catch","0"
"13578","cod.27.7a","2024","MSY and precautionary considerations : F = 0","Catch","0"
"13579","her.27.3a47d","2024","MSY approach","Catch","532166"
"13580","whg.27.7a","2024","MSY approach : F = 0","Catch","0"
"13581","lez.27.4a6a","2024","MSY approach : F = FMSY","Catch","7900"
"13582","mac.27.nea","2024","MSY approach : F = FMSY","Catch","739386"
"13583","ple.27.7a","2024","MSY approach : F = FMSY","Catch","1902"
"13584","sol.27.7e","2024","MSY approach : F = FMSY","Catch","1057"
"13585","bss.27.4bc7ad-h","2024","MSY approach : F = FMSY x SSB 2024/MSY Btrigger","Catch","2432"
"13586","cod.27.7e-k","2024","MSY approach : F = 0","Catch","0"
"13587","ank.27.78abd","2024","MSY approach : FMSY","Catch","25579"
"13588","had.27.46a20","2024","MSY approach : FMSY","Catch","149024"
"13589","had.27.7a","2024","MSY approach : FMSY","Catch","2263"
"13590","had.27.7b-k","2024","MSY approach : FMSY","Catch","8252"
"13591","her.27.nirs","2024","MSY approach : FMSY","Catch","7279"
"13592","hke.27.3a46-8abd","2024","MSY approach : FMSY","Catch","72839"
"13593","meg.27.7b-k8abd","2024","MSY approach : FMSY","Catch","23303"
"13594","mon.27.78ab","2024","MSY approach : FMSY","Catch","35502"
"13595","pok.27.3a46","2024","MSY approach : FMSY","Catch","73815"
"13596","whb.27.1-91214","2024","MSY approach : FMSY","Catch","1529750"
"13597","whg.27.47d","2024","MSY approach : FMSY","Catch","128290"
"13598","cod.27.46a7d20_Northwestern","2024","MSY approach : FMSY ","Catch","21380"
"13599","cod.27.46a7d20_Viking","2024","MSY approach : FMSY ","Catch","8818"
"13600","cod.27.46a7d20_Southern","2024","MSY approach : FMSY x SSB 2024/MSY Btrigger","Catch","3922"
"13601","cod.27.7a","2024","MSY approach : FMSY x SSB 2024/MSY Btrigger","Catch","1110"
"13602","her.27.1-24a514a","2024","MSY approach : FMSY x SSB 2024/MSY Btrigger","Catch","469953"
"13603","whg.27.7b-ce-k","2024","MSY approach : Zero catch","Catch","0"
"13604","her.27.3a47d","2024","MSY approach with C- and D-fleet catches and no C- and D-fleet TAC transfer","Catch","536535"
"13605","her.27.3a47d","2024","MSY approach with C-fleet catches and C- and D-fleet TAC transfer","Catch","537505"
"13606","her.27.3a47d","2024","MSY approach with Fages 0-1 = 0.05 target","Catch","535495"
"13607","her.27.irls","2024","MSY approach : Zero catch","Catch","0"
"13608","hom.27.2a4a5b6a7a-ce-k8","2024","PelAC proposed HCR","Catch","15348"
"13609","cod.27.46a7d20_Northwestern","2024","Precautionary considerations : F (2023,Northwestern) x 0.40","Catch","13529"
"13610","cod.27.46a7d20_Viking","2024","Precautionary considerations : F (2023,Viking) x 0.40","Catch","5240"
"13611","ple.27.7a","2024","Rollover advice","Catch","2039"
"13612","cod.27.7a","2024","Rollover TAC","Catch","165"
"13613","had.27.46a20","2024","Rollover TAC","Catch","68498"
"13614","sol.27.7e","2024","Rollover TAC","Catch","1394"
"13615","whg.27.47d","2024","Rollover TAC","Catch","45150"
"13616","cod.27.7a","2024","SSB 2025 = Blim ","Catch","1185"
"13617","cod.27.7a","2024","SSB 2025 = Bpa = MSY Btrigger","Catch",NA
"13618","her.27.3a47d","2024","SSB 2024 = Blim","Catch","1424670"
"13619","her.27.irls","2024","SSB 2024 = Blim","Catch",NA
"13620","her.27.nirs","2024","SSB 2024 = Blim","Catch","28800"
"13621","her.27.3a47d","2024","SSB 2024 = Bpa","Catch","1310380"
"13622","her.27.irls","2024","SSB 2024 = Bpa","Catch",NA
"13623","her.27.nirs","2024","SSB 2024 = Bpa","Catch","24096"
"13624","her.27.3a47d","2024","SSB 2024 = MSY Btrigger","Catch","912242"
"13625","her.27.irls","2024","SSB 2024 = MSY Btrigger","Catch",NA
"13626","her.27.nirs","2024","SSB 2024 = MSY Btrigger","Catch","24096"
"13627","ank.27.78abd","2024","SSB 2025 = Blim","Catch","147906"
"13628","bss.27.4bc7ad-h","2024","SSB 2025 = Blim","Catch","4418"
"13629","cod.27.46a7d20_Southern","2024","SSB 2025 = Blim","Catch","14519"
"13630","had.27.46a20","2024","SSB 2025 = Blim","Catch","555289"
"13631","had.27.7a","2024","SSB 2025 = Blim","Catch","6974"
"13632","had.27.7b-k","2024","SSB 2025 = Blim","Catch","30536"
"13633","her.27.1-24a514a","2024","SSB 2025 = Blim","Catch","875324"
"13634","hke.27.3a46-8abd","2024","SSB 2025 = Blim","Catch","183455"
"13635","mac.27.nea","2024","SSB 2025 = Blim","Catch","2359070"
"13636","meg.27.7b-k8abd","2024","SSB 2025 = Blim","Catch","72018"
"13637","mon.27.78ab","2024","SSB 2025 = Blim","Catch","138080"
"13638","ple.27.7a","2024","SSB 2025 = Blim","Catch","12607"
"13639","pok.27.3a46","2024","SSB 2025 = Blim","Catch","162596"
"13640","sol.27.7a","2024","SSB 2025 = Blim","Catch","203"
"13641","sol.27.7e","2024","SSB 2025 = Blim","Catch","2623"
"13642","sol.27.7fg","2024","SSB 2025 = Blim","Catch","4625"
"13643","whb.27.1-91214","2024","SSB 2025 = Blim","Catch","7997220"
"13644","whg.27.47d","2024","SSB 2025 = Blim","Catch","334854"
"13645","whg.27.7a","2024","SSB 2025 = Blim","Catch",NA
"13646","whg.27.7b-ce-k","2024","SSB 2025 = Blim","Catch",NA
"13647","cod.27.46a7d20_Northwestern","2024","SSB 2025 = Blim ","Catch","75430"
"13648","cod.27.46a7d20_Viking","2024","SSB 2025 = Blim ","Catch","24073"
"13649","bss.27.4bc7ad-h","2024","SSB 2025 = Bpa","Catch",NA
"13650","had.27.7a","2024","SSB 2025 = Bpa","Catch","5565"
"13651","hke.27.3a46-8abd","2024","SSB 2025 = Bpa","Catch","154777"
"13652","mac.27.nea","2024","SSB 2025 = Bpa","Catch","1671570"
"13653","meg.27.7b-k8abd","2024","SSB 2025 = Bpa","Catch","77246"
"13654","ple.27.7a","2024","SSB 2025 = Bpa","Catch","8330"
"13655","whg.27.7b-ce-k","2024","SSB 2025 = Bpa = Btrigger","Catch",NA
"13656","ank.27.78abd","2024","SSB 2025 = Bpa = MSY Btrigger","Catch","134868"
"13657","had.27.46a20","2024","SSB 2025 = Bpa = MSY Btrigger","Catch","487066"
"13658","had.27.7b-k","2024","SSB 2025 = Bpa = MSY Btrigger","Catch","26420"
"13659","her.27.1-24a514a","2024","SSB 2025 = Bpa = MSY Btrigger","Catch","74667"
"13660","mon.27.78ab","2024","SSB 2025 = Bpa = MSY Btrigger","Catch","126690"
"13661","pok.27.3a46","2024","SSB 2025 = Bpa = MSY Btrigger","Catch","114448"
"13662","sol.27.7a","2024","SSB 2025 = Bpa = MSY Btrigger","Catch",NA
"13663","sol.27.7e","2024","SSB 2025 = Bpa = MSY Btrigger","Catch","1678"
"13664","sol.27.7fg","2024","SSB 2025 = Bpa = MSY Btrigger","Catch","3765"
"13665","whb.27.1-91214","2024","SSB 2025 = Bpa = MSY Btrigger","Catch","7066100"
"13666","whg.27.47d","2024","SSB 2025 = Bpa = MSY Btrigger","Catch","281346"
"13667","whg.27.7a","2024","SSB 2025 = Bpa = MSY Btrigger","Catch",NA
"13668","bss.27.4bc7ad-h","2024","SSB 2025 = MSY Btrigger","Catch",NA
"13669","had.27.7a","2024","SSB 2025 = MSY Btrigger","Catch","5422"
"13670","hke.27.3a46-8abd","2024","SSB 2025 = MSY Btrigger","Catch","154777"
"13671","meg.27.7b-k8abd","2024","SSB 2025 = MSY Btrigger","Catch","72018"
"13672","ple.27.7a","2024","SSB 2025 = MSY Btrigger","Catch","3539"
"13673","cod.27.46a7d20_Northwestern","2024","SSB 2025 = MSY Btrigger = Bpa","Catch","68900"
"13674","cod.27.46a7d20_Southern","2024","SSB 2025 = MSY Btrigger = Bpa","Catch","9235"
"13675","cod.27.46a7d20_Viking","2024","SSB 2025 = MSY Btrigger = Bpa","Catch","18494"
"13676","hom.27.2a4a5b6a7a-ce-k8","2024","SSB 2025 = MSY Btrigger or Bpa or Blim","Catch",NA
"13677","ank.27.78abd","2024","SSB 2025 = SSB 2024","Catch","33718"
"13678","bss.27.4bc7ad-h","2024","SSB 2025 = SSB 2024","Catch","1247"
"13679","cod.27.7e-k","2024","SSB 2025 = SSB 2024","Catch","1019"
"13680","had.27.7a","2024","SSB 2025 = SSB 2024","Catch",NA
"13681","had.27.7b-k","2024","SSB 2025 = SSB 2024","Catch","10670"
"13682","hke.27.3a46-8abd","2024","SSB 2025 = SSB 2024","Catch","45368"
"13683","hom.27.2a4a5b6a7a-ce-k8","2024","SSB 2025 = SSB 2024","Catch","41805"
"13684","meg.27.7b-k8abd","2024","SSB 2025 = SSB 2024","Catch","17739"
"13685","mon.27.78ab","2024","SSB 2025 = SSB 2024","Catch","36645"
"13686","ple.27.7a","2024","SSB 2025 = SSB 2024","Catch","1242"
"13687","sol.27.7a","2024","SSB 2025 = SSB 2024","Catch","385"
"13688","sol.27.7e","2024","SSB 2025 = SSB 2024","Catch","846"
"13689","sol.27.7fg","2024","SSB 2025 = SSB 2024","Catch","1082"
"13690","whb.27.1-91214","2024","SSB 2025 = SSB 2024","Catch","2016930"
"13691","whg.27.7a","2024","SSB 2025 = SSB 2024","Catch","1193"
"13692","whg.27.7b-ce-k","2024","SSB 2025 = SSB 2024","Catch","8415"
"13693","whg.27.7a","2024","SSB 2025 = SSB 2024 x 1.2","Catch","920"
"13694","cod.27.46a7d20_Southern","2024","SSB 2025 = SSB 2024","Catch","13401"
"13695","cod.27.46a7d20_Northwestern","2024","SSB 2025 = SSB 2024 ","Catch","32011"
"13696","cod.27.46a7d20_Viking","2024","SSB 2025 = SSB 2024 ","Catch","13197"
"13697","cod.27.7a","2024","SSB 2025 = SSB 2024","Catch",NA
"13698","her.27.irls","2024","TAC = Monitoring TAC","Catch","869"
"13699","pok.27.3a46","2024","TAC 2023","Catch","58912"
"13700","pok.27.3a46","2024","TAC 2023 +15%","Catch","67749"
"13701","pok.27.3a46","2024","TAC 2023 +25%","Catch","73641"
"13702","pok.27.3a46","2024","TAC 2023 -15%","Catch","50074"
"13703","pok.27.3a46","2024","TAC 2023 -20%","Catch","47130"
"13704","whg.27.47d","2024","0.75 x F2023","Landings","16857"
"13705","whg.27.47d","2024","1.25 x F2023","Landings","27634"
"13706","her.27.1-24a514a","2024","Agreed management strategy","Landings",NA
"13707","lez.27.4a6a","2024","B2025 = B2024","Landings","2187"
"13708","lez.27.4a6a","2024","B2025 = Blim","Landings","28331"
"13709","lez.27.4a6a","2024","B2025 = Bpa = MSY Btrigger","Landings","23625"
"13710","whb.27.1-91214","2024","Catch 2024 = Advice 2023 +25%","Landings",NA
"13711","whb.27.1-91214","2024","Catch 2024 = Advice 2023 -20%","Landings",NA
"13712","mac.27.nea","2024","Catch 2024 = Catch 2023","Landings",NA
"13713","whb.27.1-91214","2024","Catch 2024 = Catch 2023","Landings",NA
"13714","mac.27.nea","2024","Catch 2024 = Catch 2023 +25%","Landings",NA
"13715","whb.27.1-91214","2024","Catch 2024 = Catch 2023 +25%","Landings",NA
"13716","mac.27.nea","2024","Catch 2024 = Catch 2023 -20%","Landings",NA
"13717","whb.27.1-91214","2024","Catch 2024 = Catch 2023 -20%","Landings",NA
"13718","had.27.7a","2024","EU MAP : FMSY","Landings","1807"
"13719","had.27.7b-k","2024","EU MAP : FMSY","Landings","6772"
"13720","hke.27.3a46-8abd","2024","EU MAP : FMSY","Landings","67637"
"13721","lez.27.4a6a","2024","EU MAP : FMSY","Landings","7510"
"13722","meg.27.7b-k8abd","2024","EU MAP : FMSY","Landings","19670"
"13723","sol.27.7e","2024","EU MAP : FMSY","Landings","1052"
"13724","sol.27.7fg","2024","EU MAP : FMSY","Landings","1198"
"13725","cod.27.7a","2024","EU MAP : FMSY lower","Landings","984"
"13726","had.27.7a","2024","EU MAP : FMSY lower","Landings","1338"
"13727","had.27.7b-k","2024","EU MAP : FMSY lower","Landings","4532"
"13728","lez.27.4a6a","2024","EU MAP : FMSY lower","Landings","5847"
"13729","sol.27.7e","2024","EU MAP : FMSY lower","Landings","618"
"13730","sol.27.7fg","2024","EU MAP : FMSY lower","Landings","685"
"13731","bss.27.4bc7ad-h","2024","EU MAP : FMSY lower x SSB 2024/MSY Btrigger","Landings",NA
"13732","cod.27.7a","2024","EU MAP : FMSY lower x SSB 2024/MSY Btrigger","Landings","897"
"13733","cod.27.7e-k","2024","EU MAP : FMSY lower x SSB 2024/MSY Btrigger","Landings",NA
"13734","whg.27.7b-ce-k","2024","EU MAP : FMSY lower x SSB 2024/MSY Btrigger","Landings","2075"
"13735","had.27.7a","2024","EU MAP : FMSY upper","Landings","2191"
"13736","had.27.7b-k","2024","EU MAP : FMSY upper","Landings","9208"
"13737","lez.27.4a6a","2024","EU MAP : FMSY upper","Landings","7510"
"13738","sol.27.7e","2024","EU MAP : FMSY upper","Landings","1205"
"13739","sol.27.7fg","2024","EU MAP : FMSY upper","Landings","1999"
"13740","bss.27.4bc7ad-h","2024","EU MAP : FMSY upper x SSB 2024/MSY Btrigger","Landings",NA
"13741","cod.27.7e-k","2024","EU MAP : FMSY upper x SSB 2024/MSY Btrigger","Landings",NA
"13742","whg.27.7b-ce-k","2024","EU MAP : FMSY upper x SSB 2024/MSY Btrigger","Landings","2431"
"13743","bss.27.4bc7ad-h","2024","EU MAP : FMSY x SSB 2024/MSY Btrigger","Landings",NA
"13744","whg.27.7b-ce-k","2024","EU MAP : FMSY x SSB 2024/MSY Btrigger","Landings","2431"
"13745","ank.27.78abd","2024","F = 0","Landings","0"
"13746","bss.27.4bc7ad-h","2024","F = 0","Landings",NA
"13747","cod.27.46a7d20_Northwestern","2024","F = 0","Landings",NA
"13748","cod.27.46a7d20_Southern","2024","F = 0","Landings",NA
"13749","cod.27.46a7d20_Viking","2024","F = 0","Landings",NA
"13750","had.27.46a20","2024","F = 0","Landings","0"
"13751","had.27.7a","2024","F = 0","Landings","0"
"13752","had.27.7b-k","2024","F = 0","Landings","0"
"13753","her.27.1-24a514a","2024","F = 0","Landings",NA
"13754","her.27.3a47d","2024","F = 0","Landings",NA
"13755","her.27.irls","2024","F = 0","Landings",NA
"13756","her.27.nirs","2024","F = 0","Landings",NA
"13757","hke.27.3a46-8abd","2024","F = 0","Landings","0"
"13758","hom.27.2a4a5b6a7a-ce-k8","2024","F = 0","Landings",NA
"13759","lez.27.4a6a","2024","F = 0","Landings","0"
"13760","mac.27.nea","2024","F = 0","Landings",NA
"13761","meg.27.7b-k8abd","2024","F = 0","Landings","0"
"13762","mon.27.78ab","2024","F = 0","Landings","0"
"13763","ple.27.7a","2024","F = 0","Landings","0"
"13764","pok.27.3a46","2024","F = 0","Landings","0"
"13765","sol.27.7a","2024","F = 0","Landings","0"
"13766","sol.27.7e","2024","F = 0","Landings","0"
"13767","sol.27.7fg","2024","F = 0","Landings","0"
"13768","whb.27.1-91214","2024","F = 0","Landings",NA
"13769","whg.27.7a","2024","F = 0","Landings","0"
"13770","whg.27.47d","2024","F = 0 (IBC only)","Landings","0"
"13771","ank.27.78abd","2024","F = F2023","Landings","12501"
"13772","bss.27.4bc7ad-h","2024","F = F2023","Landings",NA
"13773","cod.27.46a7d20_Northwestern","2024","F = F2023","Landings",NA
"13774","cod.27.46a7d20_Southern","2024","F = F2023","Landings",NA
"13775","cod.27.46a7d20_Viking","2024","F = F2023","Landings",NA
"13776","cod.27.7a","2024","F = F2023","Landings","204"
"13777","cod.27.7e-k","2024","F = F2023","Landings",NA
"13778","had.27.46a20","2024","F = F2023","Landings","63075"
"13779","had.27.7a","2024","F = F2023","Landings","816"
"13780","had.27.7b-k","2024","F = F2023","Landings","7758"
"13781","her.27.1-24a514a","2024","F = F2023","Landings",NA
"13782","her.27.3a47d","2024","F = F2023","Landings",NA
"13783","her.27.irls","2024","F = F2023","Landings",NA
"13784","hke.27.3a46-8abd","2024","F = F2023","Landings","54534"
"13785","hom.27.2a4a5b6a7a-ce-k8","2024","F = F2023","Landings",NA
"13786","lez.27.4a6a","2024","F = F2023","Landings","2424"
"13787","mac.27.nea","2024","F = F2023","Landings",NA
"13788","meg.27.7b-k8abd","2024","F = F2023","Landings","17032"
"13789","mon.27.78ab","2024","F = F2023","Landings","20911"
"13790","ple.27.7a","2024","F = F2023","Landings","291"
"13791","pok.27.3a46","2024","F = F2023","Landings","64129"
"13792","sol.27.7a","2024","F = F2023","Landings","512"
"13793","sol.27.7e","2024","F = F2023","Landings","1219"
"13794","sol.27.7fg","2024","F = F2023","Landings","1251"
"13795","whb.27.1-91214","2024","F = F2023","Landings",NA
"13796","whg.27.47d","2024","F = F2023","Landings","22305"
"13797","whg.27.7a","2024","F = F2023","Landings","318"
"13798","whg.27.7b-ce-k","2024","F = F2023","Landings","7374"
"13799","cod.27.7a","2024","F = FECO","Landings","1317"
"13800","cod.27.7a","2024","F = Flim","Landings","2105"
"13801","cod.27.7e-k","2024","F = Flim","Landings",NA
"13802","had.27.7a","2024","F = Flim","Landings","2934"
"13803","hom.27.2a4a5b6a7a-ce-k8","2024","F = Flim","Landings",NA
"13804","ple.27.7a","2024","F = Flim","Landings","1742"
"13805","sol.27.7a","2024","F = Flim","Landings","561"
"13806","sol.27.7e","2024","F = Flim","Landings","1490"
"13807","sol.27.7fg","2024","F = Flim","Landings","2266"
"13808","bss.27.4bc7ad-h","2024","F = FMSY","Landings",NA
"13809","cod.27.46a7d20_Southern","2024","F = FMSY","Landings",NA
"13810","cod.27.7a","2024","F = FMSY","Landings","1188"
"13811","cod.27.7e-k","2024","F = FMSY","Landings",NA
"13812","her.27.3a47d","2024","F = FMSY","Landings",NA
"13813","hom.27.2a4a5b6a7a-ce-k8","2024","F = FMSY","Landings",NA
"13814","sol.27.7a","2024","F = FMSY","Landings","403"
"13815","sol.27.7fg","2024","F = FMSY","Landings","1198"
"13816","whg.27.7b-ce-k","2024","F = FMSY = Fpa","Landings","4290"
"13817","bss.27.4bc7ad-h","2024","F = FMSY lower","Landings",NA
"13818","cod.27.46a7d20_Southern","2024","F = FMSY lower","Landings",NA
"13819","cod.27.7e-k","2024","F = FMSY lower","Landings",NA
"13820","had.27.46a20","2024","F = FMSY lower","Landings","101191"
"13821","ple.27.7a","2024","F = FMSY lower","Landings","535"
"13822","sol.27.7a","2024","F = FMSY lower","Landings","328"
"13823","cod.27.46a7d20_Southern","2024","F = FMSY lower x SSB 2024/MSY Btrigger","Landings",NA
"13824","sol.27.7a","2024","F = FMSY lower x SSB 2024/MSY Btrigger","Landings","225"
"13825","bss.27.4bc7ad-h","2024","F = FMSY upper","Landings",NA
"13826","cod.27.7a","2024","F = FMSY upper","Landings","1501"
"13827","cod.27.7e-k","2024","F = FMSY upper","Landings",NA
"13828","had.27.46a20","2024","F = FMSY upper","Landings","126601"
"13829","ple.27.7a","2024","F = FMSY upper","Landings","1111"
"13830","sol.27.7a","2024","F = FMSY upper","Landings","475"
"13831","sol.27.7a","2024","F = FMSY x SSB 2024/MSY Btrigger","Landings","278"
"13832","hom.27.2a4a5b6a7a-ce-k8","2024","F = FP05 = Fpa","Landings",NA
"13833","cod.27.46a7d20_Southern","2024","F = Fpa","Landings",NA
"13834","cod.27.7a","2024","F = Fpa","Landings","1563"
"13835","cod.27.7e-k","2024","F = Fpa","Landings",NA
"13836","had.27.7a","2024","F = Fpa","Landings","2500"
"13837","hke.27.3a46-8abd","2024","F = Fpa","Landings","125263"
"13838","ple.27.7a","2024","F = Fpa","Landings","1465"
"13839","sol.27.7a","2024","F = Fpa","Landings","440"
"13840","sol.27.7e","2024","F = Fpa","Landings","1351"
"13841","sol.27.7fg","2024","F = Fpa","Landings","1787"
"13842","her.27.nirs","2024","F = Fsq","Landings",NA
"13843","hke.27.3a46-8abd","2024","F = MAP : FMSY lower","Landings","43486"
"13844","meg.27.7b-k8abd","2024","F = MAP : FMSY lower","Landings","12606"
"13845","hke.27.3a46-8abd","2024","F = MAP : FMSY upper","Landings","95251"
"13846","meg.27.7b-k8abd","2024","F = MAP : FMSY upper","Landings","31750"
"13847","cod.27.7a","2024","F = 0","Landings","0"
"13848","cod.27.7a","2024","FECO x SSB 2024/MSY Btrigger","Landings","1204"
"13849","bss.27.4bc7ad-h","2024","Flim","Landings",NA
"13850","had.27.46a20","2024","Flim","Landings","204166"
"13851","had.27.7b-k","2024","Flim","Landings","17024"
"13852","her.27.1-24a514a","2024","Flim","Landings",NA
"13853","her.27.3a47d","2024","Flim","Landings",NA
"13854","her.27.irls","2024","Flim","Landings",NA
"13855","her.27.nirs","2024","Flim","Landings",NA
"13856","mac.27.nea","2024","Flim","Landings",NA
"13857","meg.27.7b-k8abd","2024","Flim","Landings","41616"
"13858","pok.27.3a46","2024","Flim","Landings","114599"
"13859","whb.27.1-91214","2024","Flim","Landings",NA
"13860","whg.27.47d","2024","Flim","Landings","214817"
"13861","whg.27.7a","2024","Flim","Landings","182"
"13862","her.27.irls","2024","FMSY","Landings",NA
"13863","whg.27.7a","2024","FMSY = Fpa","Landings","115"
"13864","ank.27.78abd","2024","FMSY lower","Landings","14896"
"13865","cod.27.46a7d20_Northwestern","2024","FMSY lower","Landings",NA
"13866","cod.27.46a7d20_Viking","2024","FMSY lower","Landings",NA
"13867","mon.27.78ab","2024","FMSY lower","Landings","21876"
"13868","pok.27.3a46","2024","FMSY lower","Landings","43278"
"13869","whg.27.47d","2024","FMSY lower","Landings","66393"
"13870","whg.27.7a","2024","FMSY lower","Landings","85"
"13871","whg.27.7a","2024","FMSY lower x SSB 2024/MSY Btrigger","Landings","6"
"13872","ank.27.78abd","2024","FMSY upper","Landings","30659"
"13873","cod.27.46a7d20_Northwestern","2024","FMSY upper","Landings",NA
"13874","cod.27.46a7d20_Viking","2024","FMSY upper","Landings",NA
"13875","mon.27.78ab","2024","FMSY upper","Landings","33987"
"13876","pok.27.3a46","2024","FMSY upper","Landings","100732"
"13877","whg.27.47d","2024","FMSY upper","Landings","108173"
"13878","whg.27.7a","2024","FMSY upper","Landings","115"
"13879","whg.27.7a","2024","FMSY upper x SSB 2024/MSY Btrigger","Landings","9"
"13880","her.27.irls","2024","FMSY x SSB 2023/MSY Btrigger","Landings",NA
"13881","cod.27.7e-k","2024","FMSY x SSB 2024/MSY Btrigger","Landings",NA
"13882","whg.27.7a","2024","FMSY x SSB 2024/MSY Btrigger","Landings","9"
"13883","ank.27.78abd","2024","Fpa","Landings","31987"
"13884","bss.27.4bc7ad-h","2024","Fpa","Landings",NA
"13885","cod.27.46a7d20_Northwestern","2024","Fpa","Landings",NA
"13886","cod.27.46a7d20_Viking","2024","Fpa","Landings",NA
"13887","had.27.46a20","2024","Fpa","Landings","126601"
"13888","had.27.7b-k","2024","Fpa","Landings","11457"
"13889","her.27.1-24a514a","2024","Fpa","Landings",NA
"13890","her.27.3a47d","2024","Fpa","Landings",NA
"13891","her.27.irls","2024","Fpa","Landings",NA
"13892","her.27.nirs","2024","Fpa","Landings",NA
"13893","mac.27.nea","2024","Fpa","Landings",NA
"13894","meg.27.7b-k8abd","2024","Fpa","Landings","32943"
"13895","mon.27.78ab","2024","Fpa","Landings","33987"
"13896","pok.27.3a46","2024","Fpa","Landings","102392"
"13897","whb.27.1-91214","2024","Fpa","Landings",NA
"13898","whg.27.47d","2024","Fpa","Landings","108173"
"13899","whb.27.1-91214","2024","Long-term management strategy : F = Fmgt","Landings",NA
"13900","whg.27.7b-ce-k","2024","MSY and precautionary considerations : F = 0","Landings","0"
"13901","cod.27.7a","2024","MSY and precautionary considerations : F = 0","Landings","0"
"13902","her.27.3a47d","2024","MSY approach","Landings",NA
"13903","whg.27.7a","2024","MSY approach : F = 0","Landings","0"
"13904","lez.27.4a6a","2024","MSY approach : F = FMSY","Landings","7510"
"13905","mac.27.nea","2024","MSY approach : F = FMSY","Landings",NA
"13906","ple.27.7a","2024","MSY approach : F = FMSY","Landings","769"
"13907","sol.27.7e","2024","MSY approach : F = FMSY","Landings","1052"
