"","Year","IcesDivision","species","LiveWtTonnes","LiveWtTonnesInclU10","MeanPricePerKgLiveWt","YearFact"
"348",2016,"VIIf","Sole Black",0.168428,0.168428,8.7234990619137,"2016"
"349",2016,"VIIh","Brill",0.12208,0.12208,5.56798820445609,"2016"
"350",2017,"VIIc","John dory",0.10961,0.10961,6.15354438463644,"2017"
"351",2012,"VIIk","Mix Boxes",0.105525,0.105525,1.14787964937219,"2012"
"352",2008,"VIIj","Flounder",0.0567,0.0567,0.832804232804233,"2008"
"353",2008,"VIIj","Cuttlefish",0.141,0.141,2.80276595744681,"2008"
"354",2008,"VIIId","Brill",0.0147,0.0147,7.98095238095238,"2008"
"355",2008,"VIIId","Monkfish",0.13407,0.13407,4.26829268292683,"2008"
"356",2008,"VIIId","Pollack",0.10032,0.10032,2.19298245614035,"2008"
"357",2008,"VIIId","Skates and rays",0.4692,0.4692,0.434782608695652,"2008"
"358",2008,"VIIc","Saithe",2.802972,2.802972,0.799123216357495,"2008"
"359",2008,"VIIg","Whelk",0.1006,0.1006,0.469184890656064,"2008"
"360",2008,"VIIh","Brill",0.057225,0.057225,7.38401048492792,"2008"
"361",2008,"VIIh","Cuttlefish",0.03,0.03,0.5,"2008"
"362",2008,"VIIh","Demersal shark",1.91,1.91,0.486482213438735,"2008"
"363",2008,"VIIh","Ling",1.4756,1.4756,1.43253591759284,"2008"
"364",2008,"VIIh","Mackerel",42.58,42.58,0.558924377642085,"2008"
"365",2008,"VIIh","Mix Boxes",0.1785,0.1785,3.84425770308123,"2008"
"366",2008,"VIIf","Mullet",0.673,0.673,4,"2008"
"367",2008,"VIIf","Plaice",0.614775,0.614775,2.02339372128014,"2008"
"368",2008,"VIIf","Scallop",0.491,0.491,10.5295315682281,"2008"
"369",2008,"VIIf","Whiting",48.91164,48.91164,1.62554414450221,"2008"
"370",2008,"VIIc","Hake",46.352848,46.352848,2.59468568426206,"2008"
"371",2008,"VIIc","Lemon Sole",0.51688,0.51688,3.39912552236496,"2008"
"372",2008,"VIIc","Pelagic Shark",0.093,0.093,2,"2008"
"373",2008,"VIIg","Forkbeard",0.025425,0.025425,0.566371681415929,"2008"
"374",2008,"VIIg","Gadiformes nei",0.21,0.21,2.2,"2008"
"375",2008,"VIIg","Pelagic Shark",7.511,7.511,1.87636799360937,"2008"
"376",2008,"VIIg","Red Mullet",11.44,11.44,4.8340034965035,"2008"
"377",2008,"VIIg","Sea Bream",0.055,0.055,5,"2008"
"378",2008,"VIIk","Ling",11.519816,11.519816,1.62021009421215,"2008"
"379",2008,"VIIk","Mix Boxes",0.288,0.288,1,"2008"
"380",2008,"VIIk","Plaice",0.05775,0.05775,2.58095238095238,"2008"
"381",2008,"VIIk","Pomfret",0.048,0.048,1,"2008"
"382",2009,"1.3","Bonito",56.444,56.444,1,"2009"
"383",2009,"1.3","Hairtails, Scabbardfishes nei",59.95,59.95,1.2,"2009"
"384",2009,"1.3","Sardinella",9241.302,9241.302,0.23,"2009"
"385",2009,"1.3","Sea Bream",6.16,6.16,3.57848484848485,"2009"
"386",2009,"1.3","Tuna",25.77,25.77,4.34102040816327,"2009"
"387",2009,"IIb","Cod",141.135,141.135,2.42647788118695,"2009"
"388",2009,"IIb","G/land Halibut",1.557,1.557,4.5,"2009"
"389",2009,"IIb","Haddock",3.55076,3.55076,1.3071710668959,"2009"
"390",2009,"IIb","Wolffish",9.597,9.597,2.1271186440678,"2009"
"391",2009,"IVa","Herring",229.163,229.163,0.22,"2009"
"392",2009,"IVa","Saithe",0.5,0.5,0.962971869731121,"2009"
"393",2009,"VIa","Boarfish",45.115,45.115,0.03,"2009"
"394",2009,"VIa","Herring",10424.77,10424.77,0.27053752265038,"2009"
"395",2009,"VIa","Pelagic Shark",0.238,0.238,2.1,"2009"
"396",2009,"VIa","Redfish",0.277,0.277,0.892857142857143,"2009"
"397",2009,"VIb","Demersal shark",0.155,0.155,0.9,"2009"
"398",2008,"VIIj","European Pilchard",49,49,0.116,"2008"
"399",2008,"VIIj","Scabbardfish",0.168,0.168,1,"2008"
"400",2008,"VIIj","Sprat",1335.52877,1335.52877,0.16755658219345,"2008"
"401",2008,"VIIk","Deepwater Shark",0.131,0.131,4.5,"2008"
"402",2008,"VIIk","Demersal shark",0.534,0.534,0.521142322097378,"2008"
"403",2008,"VIIk","Horse Mackerel",52.95,52.95,0.45,"2008"
"404",2008,"VIIb","Mix Boxes",8.034145,8.034145,1.90409231998346,"2008"
"405",2008,"VIIb","Plaice",21.279105,21.279105,1.41452148786132,"2008"
"406",2008,"VIIb","Pomfret",0.922,0.922,1,"2008"
"407",2008,"VIIb","Sprat",0.92,0.92,0.192682926829268,"2008"
"408",2008,"VIIc","Blue Whiting",11946.522,11946.522,0.132828115998949,"2008"
"409",2008,"VIIc","Bluemouth",0.612,0.612,3.3709477124183,"2008"
"410",2008,"VIIc","Conger eel",4.49,4.49,0.712667023014106,"2008"
"411",2008,"VIIc","Whiting",1.13116,1.13116,0.908872308073129,"2008"
"412",2008,"VIId","Horse Mackerel",10.338,10.338,0.25,"2008"
"413",2008,"VIIe","Demersal shark",0.03,0.03,0.486482213438735,"2008"
"414",2008,"VIIe","Ling",0.1288,0.1288,1.53571428571429,"2008"
"415",2008,"VIIe","Mix Boxes",0.084525,0.084525,2.18789360602003,"2008"
"416",2008,"VIIe","Skates and rays",0.12305,0.12305,1.33108281133663,"2008"
"417",2008,"VIIf","Cod",3.08157,3.08157,2.66565257320132,"2008"
"418",2008,"VIIf","Crab",0.001,0.001,1.48,"2008"
"419",2008,"VIIa","Sand Sole",0.74616,0.74616,3.13605660984239,"2008"
"420",2008,"VIIb","Demersal shark",54.3666,54.3666,0.971754477933143,"2008"
"421",2008,"VIIb","European Pilchard",4.815,4.815,0.116,"2008"
"422",2008,"VIIb","Halibut",0.0126,0.0126,13.647619047619,"2008"
"423",2008,"VIIb","John dory",16.498034,16.498034,5.53267979432548,"2008"
"424",2008,"VIIa","Spiny Lobsters",0.0021,0.0021,36,"2008"
"425",2008,"VIIb","Clam",27.3,27.3,2.2,"2008"
"426",2008,"VIIa","Octopus",0.015,0.015,1.9,"2008"
"427",2008,"VIa","Halibut",0.40635,0.40635,11.9466223698782,"2008"
"428",2008,"VIa","Horse Mackerel",18751.269,18751.269,0.310708458184883,"2008"
"429",2008,"VIa","Mackerel",17547.271,17547.271,0.788571151605284,"2008"
"430",2008,"VIb","Scallop",0.075,0.075,1.2,"2008"
"431",2008,"VIb","Scorpianfishes nei",0.03355,0.03355,0.545454545454546,"2008"
"432",2008,"I","Cod",102.74378,102.74378,2.73151537640656,"2008"
"433",2008,"I","Haddock",5.77796,5.77796,1.71831288295097,"2008"
"434",2008,"I","Redfish",0.162,0.162,0.879464285714286,"2008"
"435",2008,"I","Wolffish",2.172,2.172,0.936170212765957,"2008"
"436",2008,"IIa","Herring",7902.837209,7902.837209,0.221261142009689,"2008"
"437",2008,"IIa","Saithe",1.7346,1.7346,0.895141817538584,"2008"
"438",2008,"IVa","Lobster",0.074,0.074,13.5312733544122,"2008"
"439",2008,"IVa","Mackerel",11603.33,11603.33,0.923329932010897,"2008"
"440",2008,"IVb","Crab",986.083,986.083,1.76488210931534,"2008"
"441",2008,"IXb","Mackerel",426.502,426.502,0.73,"2008"
"442",2008,"VIa","Pomfret",0.04,0.04,1,"2008"
"443",2008,"VIb","Blue Whiting",1988.751,1988.751,0.13,"2008"
"444",2008,"VIb","Cod",40.764633,40.764633,3.09143381469913,"2008"
"445",2008,"VIb","Conger eel",0.5605,0.5605,0.43728813559322,"2008"
"446",2008,"VIb","G/land Halibut",0.03,0.03,4.5,"2008"
"447",2008,"VIb","Hake",1.78752,1.78752,3.41978271571787,"2008"
"448",2008,"VIb","John dory",0.24973,0.24973,8.23421294998598,"2008"
"449",2008,"VIIg","Cuttlefish",0.67,0.67,1.76,"2008"
"450",2008,"VIIg","European Pilchard",182.656,182.656,0.118681061667835,"2008"
"451",2008,"VIIg","Flounder",1.13925,1.13925,0.706341891595348,"2008"
"452",2008,"VIIg","Grenadier",0.105,0.105,0.9,"2008"
"453",2008,"VIIf","Monkfish",14.373594,14.373594,4.08873800798469,"2008"
"454",2008,"VIIf","Nephrops",3.795,3.795,3.5323768115942,"2008"
"455",2008,"VIIf","Pollack",1.638408,1.638408,2.14936165676274,"2008"
"456",2008,"VIIf","Squid",0.172,0.172,2.72906976744186,"2008"
"457",2008,"VIIb","Herring",366.828,366.828,0.292568033701535,"2008"
"458",2008,"VIIb","Octopus",0.03,0.03,1.9,"2008"
"459",2008,"VIIb","Rabbit Fish",0.82656,0.82656,0.580357142857143,"2008"
"460",2008,"VIIb","Red Mullet",0.103,0.103,5,"2008"
"461",2008,"VIIb","Wolffish",0.037,0.037,1,"2008"
"462",2008,"VIIc","Brill",0.58485,0.58485,6.301513208515,"2008"
"463",2008,"VIIc","Demersal shark",2.256,2.256,0.880057624113475,"2008"
"464",2008,"VIIc","Mix Boxes",0.042,0.042,2.85714285714286,"2008"
"465",2008,"VIIc","Skates and rays",8.69345,8.69345,1.16279842870207,"2008"
"466",2008,"VIIe","Conger eel",0.05,0.05,0.804319612590799,"2008"
"467",2008,"VIIe","Lemon Sole",0.1274,0.1274,3.44230769230769,"2008"
"468",2008,"VIIe","Saithe",0.10502,0.10502,0.895141817538584,"2008"
"469",2008,"VIIf","Gurnard",0.462712,0.462712,1.15028354570446,"2008"
"470",2008,"VIIa","Mackerel",0.527,0.527,1.03674889310563,"2008"
"471",2008,"VIb","Nephrops",0.223,0.223,7.87825112107623,"2008"
"472",2008,"VIb","Catfish",0.351,0.351,1.29344729344729,"2008"
"473",2008,"VIb","Gurnard",0.135,0.135,1,"2008"
"474",2008,"VIIa","Mussel",371,371,0.8,"2008"
"475",2008,"VIIa","Sand gaper",0.06,0.06,3.8,"2008"
"476",2008,"VIIb","Blue Whiting",501.114,501.114,0.134012719660596,"2008"
"477",2008,"VIIb","Bluemouth",2.011,2.011,3.62582794629538,"2008"
"478",2008,"VIb","Skates and rays",14.7906,14.7906,1.21563324003083,"2008"
"479",2008,"VIb","Sole Black",0.0357,0.0357,13.7809523809524,"2008"
"480",2008,"VIb","Squid",146.752,146.752,3.75156038759267,"2008"
"481",2009,"VIIb","Squid",21.2209,21.2209,3.57105329265874,"2009"
"482",2008,"VIa","Herring",12973.068703,12973.068703,0.343300328078899,"2008"
"483",2008,"VIa","Pelagic Shark",0.191,0.191,2.1,"2008"
"484",2008,"VIa","Rabbit Fish",1.0976,1.0976,0.580357142857143,"2008"
"485",2008,"VIa","Red Mullet",0.025,0.025,5,"2008"
"486",2008,"VIa","Redfish",0.292,0.292,0.879464285714286,"2008"
"487",2009,"VIb","Nephrops",0.052,0.052,6.72,"2009"
"488",2009,"VIb","Pollack",1.38738,1.38738,1.73511943375283,"2009"
"489",2009,"VIb","Skates and rays",4.2251,4.2251,1.21271685877257,"2009"
"490",2009,"VIb","Squid",8.859,8.859,4.83332656055988,"2009"
"491",2009,"VIb","Tusk",3.67797,3.67797,0.904906782817696,"2009"
"492",2009,"VIb","Witch",4.90245,4.90245,2.05768544299279,"2009"
"493",2009,"VIIa","Croakers nei",0.02,0.02,1,"2009"
"494",2009,"VIIa","Halibut",0.011025,0.011025,9.52380952380952,"2009"
"495",2009,"VIIa","Horse Mackerel",5.182,5.182,0.25,"2009"
"496",2009,"VIIa","Mullet",0.14,0.14,4,"2009"
"497",2009,"VIb","Mix Boxes",0.5187,0.5187,1.96818970503181,"2009"
"498",2009,"VIIa","Sand gaper",0.06,0.06,3.8,"2009"
"499",2009,"VIIa","Sea Bream",0.051,0.051,5,"2009"
"500",2009,"VIIb","Boarfish",72.577,72.577,0.0618497595657026,"2009"
"501",2009,"VIIb","Dab",0.2394,0.2394,0.5234335839599,"2009"
"502",2009,"VIIb","Razor Shell",0.07,0.07,3.3,"2009"
"503",2009,"VIIb","Saithe",85.190395,85.190395,0.979552112806186,"2009"
"504",2009,"VIIb","Sand Sole",0.14475,0.14475,2.36891191709845,"2009"
"505",2009,"VIIb","Herring",266.176,266.176,0.316121626292378,"2009"
"506",2009,"VIIg","Lobster",4.10575,4.10575,11.4028935030141,"2009"
"507",2009,"VIIg","Mackerel",12.275,12.275,1.09492627291242,"2009"
"508",2009,"VIIg","Mullet",0.6871,0.6871,3.29646339688546,"2009"
"509",2009,"VIIg","Pouting",0.071,0.071,1,"2009"
"510",2009,"VIIg","Skates and rays",199.6164,199.6164,1.20239709474894,"2009"
"511",2009,"VIIh","Haddock",4.259056,4.259056,1.58307427749248,"2009"
"512",2009,"VIIh","Lemon Sole",0.0728,0.0728,1.97802197802198,"2009"
"513",2008,"1.3","Horse Mackerel",43.74,43.74,0.25,"2008"
"514",2008,"1.3","Sardinella",1900.082,1900.082,0.23,"2008"
"515",2008,"1.3","Tuna",22.522,22.522,0.806312056737589,"2008"
"516",2008,"2.0","Herring",5,5,1,"2008"
"517",2008,"I","Skates and rays",0.07395,0.07395,1.33108281133663,"2008"
"518",2008,"IVa","Blue Whiting",1.2,1.2,0.11,"2008"
"519",2008,"IVa","Herring",12.622,12.622,0.22,"2008"
"520",2008,"VIa","Boarfish",27.5,27.5,0.03,"2008"
"521",2009,"VIIc","Brill",0.12495,0.12495,5.74309723889556,"2009"
"522",2009,"VIIc","Crab",0.02,0.02,0.95,"2009"
"523",2009,"VIIc","Demersal shark",0.7985,0.7985,0.777332498434565,"2009"
"524",2009,"VIIc","Ling",28.955757,28.955757,1.16597519450104,"2009"
"525",2009,"VIIc","Lobster",0.01,0.01,10.83,"2009"
"526",2009,"VIIc","Mix Boxes",0.4137,0.4137,0.914575779550399,"2009"
"527",2009,"VIIc","Skates and rays",10.214913,10.214913,1.26816635638502,"2009"
"528",2009,"VIIf","Brill",0.467565,0.467565,6.50216547431908,"2009"
"529",2009,"VIIf","Herring",0.239,0.239,0.26,"2009"
"530",2009,"VIIf","Megrim",9.616467,9.616467,3.07509532277637,"2009"
"531",2009,"VIIf","Monkfish",11.059951,11.059951,3.32077996013011,"2009"
"532",2009,"VIIf","Nephrops",2.72,2.72,3.66022058823529,"2009"
"533",2009,"VIIf","Pollack",0.67374,0.67374,2.03735862498887,"2009"
"534",2009,"VIIf","Sand Sole",0.14975,0.14975,3.09682804674457,"2009"
"535",2009,"VIIf","Sole Black",0.89481,0.89481,10.2067768576569,"2009"
"536",2009,"VIIf","Squid",0.038,0.038,5,"2009"
"537",2009,"VIIf","Witch",1.9215,1.9215,1.74007285974499,"2009"
"538",2009,"VIIg","Clam",3.85,3.85,2.2,"2009"
"539",2009,"VIIg","Crab",78.5535,78.5535,1.33710791583655,"2009"
"540",2009,"VIIg","Cuttlefish",0.035,0.035,2.15,"2009"
"541",2009,"VIIg","Demersal shark",99.922,99.922,0.846731367133031,"2009"
"542",2009,"VIIg","Flounder",0.776475,0.776475,0.742618886635114,"2009"
"543",2008,"VIIh","Whiting",0.06412,0.06412,1.54534466625078,"2008"
"544",2008,"VIIIb","Horse Mackerel",246.2,246.2,0.25,"2008"
"545",2008,"VIIId","Cod",0.15576,0.15576,2.4406779661017,"2008"
"546",2008,"VIIId","Haddock",0.12376,0.12376,1.59356819650937,"2008"
"547",2008,"VIIId","Swordfish",0.05,0.05,6.5,"2008"
"548",2008,"VIIId","Tuna",1.3,1.3,2.5,"2008"
"549",2008,"VIIj","Blue ling",0.0621,0.0621,1.21739130434783,"2008"
"550",2008,"VIIj","Bluemouth",2.232,2.232,4.06,"2008"
"551",2008,"VIIg","Lobster",3.6925,3.6925,13.9689842167101,"2008"
"552",2008,"VIIg","Mackerel Chub",0.01,0.01,0.38,"2008"
"553",2008,"VIIg","Pouting",2.87152,2.87152,0.942406808937427,"2008"
"554",2008,"VIIg","Sprat",22.03,22.03,0.0701089423513391,"2008"
"555",2008,"VIIh","Conger eel",0.802,0.802,0.679551122194514,"2008"
"556",2008,"VIIh","Hake",1.35184,1.35184,3.14558675582909,"2008"
"557",2008,"VIIh","Lemon Sole",0.74464,0.74464,3.51269069617533,"2008"
"558",2008,"VIIh","Red Mullet",0.18,0.18,4.72,"2008"
"559",2009,"VIIj","Rabbit Fish",0.1064,0.1064,0.580357142857143,"2009"
"560",2008,"VIIj","Pelagic Shark",0.5145,0.5145,2.73742468415938,"2008"
"561",2008,"VIIj","Rabbit Fish",0.15232,0.15232,0.580357142857143,"2008"
"562",2008,"VIIj","Red Mullet",5.215,5.215,4.90279961649089,"2008"
"563",2008,"VIIj","Redfish",4.54958,4.54958,0.879464285714286,"2008"
"564",2009,"VIIh","Turbot",0.00945,0.00945,8.70476190476191,"2009"
"565",2009,"VIIIa","Crab",0.34,0.34,1.28514705882353,"2009"
"566",2009,"VIIIa","Lobster",0.047,0.047,9.66,"2009"
"567",2009,"XII","Tuna",112.922,112.922,5,"2009"
"568",2010,"1.3","European Pilchard",8268.475,8268.475,0.12,"2010"
"569",2010,"1.3","Mix Boxes",1.155,1.155,1.82962615452207,"2010"
"570",2010,"1.31","Bonito",3.256,3.256,1,"2010"
"571",2010,"1.31","Sardinella",2562.806,2562.806,0.23,"2010"
"572",2010,"1.31","Tuna",1.122,1.122,2.99925925925926,"2010"
"573",2010,"1.32","Atlantic Bumper",6.138,6.138,1,"2010"
"574",2010,"1.32","Horse Mackerel",20.042,20.042,0.410787671232877,"2010"
"575",2010,"3.11","Horse Mackerel",36.52,36.52,0.410787671232877,"2010"
"576",2010,"3.11","Mullet",3.704,3.704,2.5933206911083,"2010"
"577",2010,"FAO Statistical Area 34","Hairtails, Scabbardfishes nei",17.424,17.424,1.2,"2010"
"578",2010,"FAO Statistical Area 34","Sardinella",3432.437,3432.437,0.23,"2010"
"579",2010,"IIa","Saithe",1.11682,1.11682,1.11723018147087,"2010"
"580",2010,"IVa","Crab",21.543,21.543,1.2223087637841,"2010"
"581",2010,"IXa","Megrim",0.042,0.042,1.65714285714286,"2010"
"582",2010,"VIa","Conger eel",9.9415,9.9415,1.65341328198533,"2010"
"583",2009,"VIIj","Redfish",17.215,17.215,0.892857142857143,"2009"
"584",2009,"VIIj","Scorpianfishes nei",0.295,0.295,0.6,"2009"
"585",2009,"VIIj","Whelk",0.048,0.048,0.7,"2009"
"586",2009,"VIIk","Nephrops",221.9648,221.9648,5.85862928816741,"2009"
"587",2009,"VIIk","Pollack",0.6156,0.6156,1.76770630279402,"2009"
"588",2009,"VIIk","Sole Black",0.0525,0.0525,7.79047619047619,"2009"
"589",2009,"VIIk","Squid",0.7055,0.7055,1.80917788802268,"2009"
"590",2009,"VIIk","Swordfish",0.896,0.896,4.73411830357143,"2009"
"591",2010,"VIa","Horse Mackerel",19985.085,19985.085,0.325927052404525,"2010"
"592",2010,"VIa","Scallop",0.33875,0.33875,1.24509225092251,"2010"
"593",2010,"VIa","Sea Bream",0.29,0.29,3,"2010"
"594",2010,"VIIc","Turbot",1.33392,1.33392,7.77290692095478,"2010"
"595",2010,"VIIe","Horse Mackerel",1254.493,1254.493,0.410787671232877,"2010"
"596",2010,"VIIf","Cod",1.042117,1.042117,2.65336953528251,"2010"
"597",2010,"VIIf","Conger eel",0.032,0.032,0.67,"2010"
"598",2010,"VIIf","Whiting",12.032096,12.032096,1.32282746081813,"2010"
"599",2010,"VIIc","Lemon Sole",0.92664,0.92664,2.21591988258655,"2010"
"600",2010,"VIIc","Rabbit Fish",0.5264,0.5264,0.580357142857143,"2010"
"601",2010,"VIIc","Red Mullet",0.117,0.117,3.19777777777778,"2010"
"602",2010,"VIIg","Herring",7375.348,7375.348,0.286960407945049,"2010"
"603",2010,"VIIg","Razor Shell",0.779,0.779,2.03,"2010"
"604",2010,"VIIg","Red Mullet",1.443,1.443,4.30711018711019,"2010"
"605",2008,"VIIk","Gurnard",0.022,0.022,0.2,"2008"
"606",2008,"VIIk","Octopus",1.076,1.076,1.53271375464684,"2008"
"607",2008,"VIIk","Pelagic Shark",0.108,0.108,0.997368125701459,"2008"
"608",2008,"VIIk","Saithe",0.77998,0.77998,0.832508525859637,"2008"
"609",2008,"VIIk","Sole Black",0.38745,0.38745,10.6844496064008,"2008"
"610",2008,"VIIk","Squid",10.18,10.18,3.41933352594476,"2008"
"611",2008,"VIIk","Swordfish",1.072,1.072,4.64757462686567,"2008"
"612",2010,"VIIg","Sand Sole",0.3832,0.3832,4.30936847599165,"2010"
"613",2008,"VIIj","Sea Bream",1.642,1.642,4.85749086479903,"2008"
"614",2010,"VIIb","Mackerel",5496.53833,5496.53833,0.64292276158007,"2010"
"615",2010,"VIIb","Mullet",0.27333,0.27333,1.88599860973914,"2010"
"616",2010,"VIIc","Blue Whiting",4538.515,4538.515,0.351107174923956,"2010"
"617",2010,"VIIc","Bluemouth",0.098,0.098,2.84,"2010"
"618",2010,"VIIc","Forkbeard",1.64189,1.64189,0.803525205708056,"2010"
"619",2010,"VIIc","Gurnard",1.26316,1.26316,0.657660153899744,"2010"
"620",2010,"VIIb","Halibut",0.09975,0.09975,10.6360902255639,"2010"
"621",2010,"VIIb","Horse Mackerel",12557.4227,12557.4227,0.38326545159621,"2010"
"622",2010,"VIIa","Sand Sole",0.85742,0.85742,3.74122367101304,"2010"
"623",2010,"VIIa","Squid",3.221,3.221,4.26971644416848,"2010"
"624",2010,"VIb","Conger eel",0.134,0.134,1.6,"2010"
"625",2010,"VIb","Forkbeard",0.0339,0.0339,1.01769911504425,"2010"
"626",2010,"VIb","Haddock",168.9592,168.9592,1.57179956900323,"2010"
"627",2010,"VIb","Hake",1.0024,1.0024,2.11710893854749,"2010"
"628",2010,"VIb","John dory",0.08362,0.08362,5.85840707964602,"2010"
"629",2010,"VIb","Wolffish",1.67526,1.67526,0.456188155058957,"2010"
"630",2010,"VIa","Whiting",99.10981,99.10981,1.46357131246644,"2010"
"631",2010,"VIb","Blue Whiting",1099.227,1099.227,0.34,"2010"
"632",2010,"VIIa","Octopus",0.63,0.63,1.9,"2010"
"633",2009,"VIIg","Pelagic Shark",4.568,4.568,1.79898204903678,"2009"
"634",2009,"VIIg","Red Mullet",2.329,2.329,4.57392872477458,"2009"
"635",2009,"VIIg","Redfish",0.73,0.73,0.892857142857143,"2009"
"636",2009,"VIIg","Whelk",2.456,2.456,0.802605863192182,"2009"
"637",2009,"VIIh","Crab",0.2,0.2,2.27,"2009"
"638",2009,"VIIh","Demersal shark",0.078,0.078,0.626923076923077,"2009"
"639",2009,"VIIh","Ling",3.106286,3.106286,1.1425756997263,"2009"
"640",2009,"VIIh","Lobster",0.008,0.008,16,"2009"
"641",2009,"VIIh","Mackerel",118.9,118.9,0.239671993271657,"2009"
"642",2009,"VIIh","Mix Boxes",0.021,0.021,1.38095238095238,"2009"
"643",2009,"VIIg","Shrimp",4.9065,4.9065,17.9580006114338,"2009"
"644",2009,"VIIg","Spiny Lobsters",0.3525,0.3525,30.1390070921986,"2009"
"645",2009,"VIIc","Blue Whiting",4584.539,4584.539,0.11753085097542,"2009"
"646",2009,"VIIc","Bluemouth",3.864,3.864,4.0271635610766,"2009"
"647",2009,"VIIc","Conger eel",7.557,7.557,0.734722576573541,"2009"
"648",2009,"VIIg","Hairtails, Scabbardfishes nei",0.025,0.025,1.2,"2009"
"649",2009,"VIIk","Plaice",0.0525,0.0525,1.8952380952381,"2009"
"650",2009,"VIIk","Tuna",1721.3,1721.3,4.60236818683553,"2009"
"651",2010,"1.3","Sardinella",9673.687,9673.687,0.23,"2010"
"652",2010,"1.32","Sardinella",667.939,667.939,0.23,"2010"
"653",2010,"3.11","Bonito",3.74,3.74,1,"2010"
"654",2010,"3.11","Hairtails, Scabbardfishes nei",1.524,1.524,1.2,"2010"
"655",2010,"3.11","Sardinella",2184.038,2184.038,0.23,"2010"
"656",2010,"FAO Statistical Area 34","Atlantic Bumper",2.222,2.222,1,"2010"
"657",2010,"FAO Statistical Area 34","Bonito",48.026,48.026,1,"2010"
